file,verdict_scaled,verdict_unscaled,changed_cols,ext_scaled,size_bytes_scaled,status_scaled,searchable_scaled,programmatic_scaled,text_extractable_scaled,is_structured_scaled,page_or_sheet_count_scaled,attachment_count_scaled,estimated_entities_scaled,estimate_truncated_scaled,bde_person_count_scaled,bde_confirmed_scaled,entity_bucket_scaled,entities_found_scaled,value_signal_scaled,pi_categories_scaled,is_bde_scaled,complexity_bucket_scaled,ambiguity_scaled,llm_consulted_scaled,llm_responsive_scaled,llm_tokens_scaled,suggested_lane_scaled,detail_scaled,ocr_attempted_scaled,ocr_scaled,ocr_pages_scaled,img_ocr_qualifying_scaled,img_ocr_calls_scaled,img_ocr_ok_scaled,img_decode_failed_scaled,di_calls_scaled,elapsed_s_scaled,nr_stage1_scaled,bde_stage1_scaled,s2_ran_scaled,s2_skip_reason_scaled,s2_llm_consulted_scaled,s2_llm_responsiveness_scaled,s2_llm_responsive_scaled,s2_llm_tokens_scaled,s2_is_bde_scaled,s2_lane_scaled,s2_nr_scaled,s2_detail_scaled,llm_tokens_total_scaled,ext_unscaled,size_bytes_unscaled,status_unscaled,searchable_unscaled,programmatic_unscaled,text_extractable_unscaled,is_structured_unscaled,page_or_sheet_count_unscaled,attachment_count_unscaled,estimated_entities_unscaled,estimate_truncated_unscaled,bde_person_count_unscaled,bde_confirmed_unscaled,entity_bucket_unscaled,entities_found_unscaled,value_signal_unscaled,pi_categories_unscaled,is_bde_unscaled,complexity_bucket_unscaled,ambiguity_unscaled,llm_consulted_unscaled,llm_responsive_unscaled,llm_tokens_unscaled,suggested_lane_unscaled,detail_unscaled,ocr_attempted_unscaled,ocr_unscaled,ocr_pages_unscaled,img_ocr_qualifying_unscaled,img_ocr_calls_unscaled,img_ocr_ok_unscaled,img_decode_failed_unscaled,di_calls_unscaled,elapsed_s_unscaled,nr_stage1_unscaled,bde_stage1_unscaled,s2_ran_unscaled,s2_skip_reason_unscaled,s2_llm_consulted_unscaled,s2_llm_responsiveness_unscaled,s2_llm_responsive_unscaled,s2_llm_tokens_unscaled,s2_is_bde_unscaled,s2_lane_unscaled,s2_nr_unscaled,s2_detail_unscaled,llm_tokens_total_unscaled
CNG_Data2k_variance/files/Q00897.01-0000859376.PDF,nr,responsive,"estimated_entities,bde_person_count,bde_confirmed,entity_bucket,entities_found,value_signal,is_bde,ambiguity,llm_consulted,llm_responsive,llm_tokens,suggested_lane,detail,elapsed_s,nr_stage1,bde_stage1,s2_ran,s2_skip_reason,s2_llm_consulted,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_is_bde,s2_lane,llm_tokens_total",.pdf,103245,ok,True,False,text,False,1,0,1,False,0,False,0-10,Money/Amount,False,Financial Account Information,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.047,True,False,False,stage1_nr,False,,,0,False,,False,,0,.pdf,103245,ok,True,False,text,False,1,0,22,False,12,True,20-50,Name | Money/Amount,True,Financial Account Information,True,,ambiguous,True,yes,3696,bde,bde_llm_count_roster,False,False,0,0,0,0,0,0,5.019,False,True,True,,True,clear_yes,yes,2496,True,bde,False,,6192
CNG_Data2k_variance/files/Q00897.01-0000863835.PDF,nr,responsive,"llm_tokens,elapsed_s,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_lane,s2_nr,llm_tokens_total",.pdf,245642,ok,True,False,text,False,4,0,5,False,0,False,0-10,Name | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,8243,standard,,False,False,0,0,0,0,0,0,3.0,False,False,True,,True,likely_no,no,8273,False,likely_non_responsive,True,,16516,.pdf,245642,ok,True,False,text,False,4,0,5,False,0,False,0-10,Name | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,6502,standard,,False,False,0,0,0,0,0,0,3.698,False,False,True,,True,clear_yes,yes,6699,False,standard,False,,13201
CNG_Data2k_variance/files/Q00897.01-0000865587.PDF,nr,responsive,"entities_found,value_signal,ambiguity,llm_consulted,llm_responsive,llm_tokens,suggested_lane,elapsed_s,nr_stage1,s2_ran,s2_skip_reason,s2_llm_consulted,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_lane,llm_tokens_total",.pdf,180274,ok,True,False,text,False,1,0,1,False,0,False,0-10,Money/Amount,False,Financial Account Information,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.066,True,False,False,stage1_nr,False,,,0,False,,False,,0,.pdf,180274,ok,True,False,text,False,1,0,1,False,0,False,0-10,Name | Money/Amount,True,Financial Account Information,False,,ambiguous,True,yes,2528,standard,,False,False,0,0,0,0,0,0,2.993,False,False,True,,True,clear_yes,yes,2706,False,standard,False,,5234
CNG_Data2k_variance/files/Q00897.01-0000870391.PDF,nr,responsive,"llm_tokens,elapsed_s,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_is_bde,s2_lane,s2_nr,llm_tokens_total",.pdf,73976,ok,True,False,text,False,6,0,17,False,0,False,10-20,Name | Address | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,21883,standard,bde_llm_count,False,False,0,0,0,0,0,0,8.067,False,False,True,,True,clear_no,no,11318,False,likely_non_responsive,True,,33201,.pdf,73976,ok,True,False,text,False,6,0,17,False,0,False,10-20,Name | Address | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,18371,standard,bde_llm_count,False,False,0,0,0,0,0,0,9.164,False,False,True,,True,clear_yes,yes,9855,True,bde,False,,28226
CNG_Data2k_variance\files\Q00897.01-0000871243.XLS,nr,responsive,"size_bytes,llm_tokens,elapsed_s,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_lane,s2_nr,llm_tokens_total",.xls,35407,ok,True,True,text,True,2,0,184,False,184,True,100+,Money/Amount,False,Financial Account Information,True,,ambiguous,True,yes,10727,structured_bde,roster_by_rowcount bde_llm_count_roster,False,False,0,0,0,0,0,0,7.721,False,True,True,,True,likely_no,no,5830,True,likely_non_responsive,True,,16557,.xls,81408,ok,True,True,text,True,2,0,184,False,184,True,100+,Money/Amount,False,Financial Account Information,True,,ambiguous,True,yes,7188,structured_bde,roster_by_rowcount bde_llm_count_roster,False,False,0,0,0,0,0,0,13.143,False,True,True,,True,likely_yes,yes,4171,True,structured_bde,False,,11359
CNG_Data2k_variance/files/Q00897.01-0000872784.PDF,nr,responsive,"llm_tokens,elapsed_s,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_lane,s2_nr,llm_tokens_total",.pdf,129395,ok,True,True,text,True,4,0,66,False,2,False,50-100,Name | Address | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,14342,standard,bde_llm_count,True,True,4,0,0,0,0,1,69.061,False,False,True,,True,likely_no,no,7565,True,likely_non_responsive,True,,21907,.pdf,129395,ok,True,True,text,True,4,0,66,False,2,False,50-100,Name | Address | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,10729,standard,bde_llm_count,True,True,4,0,0,0,0,1,11.942,False,False,True,,True,likely_yes,yes,5953,True,structured_bde,False,,16682
CNG_Data2k_variance/files/Q00897.01-0000875092.XLSX,nr,responsive,"llm_tokens,elapsed_s,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_lane,s2_nr,llm_tokens_total",.xlsx,59624,ok,True,True,text,True,1,0,76,False,76,True,50-100,Name,False,,True,,ambiguous,True,yes,8549,structured_bde,roster_by_rowcount bde_llm_count_roster,False,False,0,0,0,0,0,0,8.604,False,True,True,,True,likely_no,no,4813,True,likely_non_responsive,True,,13362,.xlsx,59624,ok,True,True,text,True,1,0,76,False,76,True,50-100,Name,False,,True,,ambiguous,True,yes,5010,structured_bde,roster_by_rowcount bde_llm_count_roster,False,False,0,0,0,0,0,0,5.741,False,True,True,,True,clear_yes,yes,3150,True,structured_bde,False,,8160
CNG_Data2k_variance/files/Q00897.01-0000878853.0002.PDF,nr,responsive,"estimated_entities,bde_person_count,bde_confirmed,entity_bucket,is_bde,llm_tokens,suggested_lane,detail,elapsed_s,bde_stage1,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_is_bde,s2_lane,s2_nr,llm_tokens_total",.pdf,116074,ok,True,False,text,False,8,0,1,False,0,False,0-10,Name | Address | Phone,True,Contact Information,False,,ambiguous,True,yes,13710,standard,,False,False,0,0,0,0,0,0,3.293,False,False,True,,True,likely_no,no,13735,False,likely_non_responsive,True,,27445,.pdf,116074,ok,True,False,text,False,8,0,45,False,45,True,20-50,Name | Address | Phone,True,Contact Information,True,,ambiguous,True,yes,23067,bde,bde_llm_count_roster,False,False,0,0,0,0,0,0,6.364,False,True,True,,True,clear_yes,yes,12267,True,bde,False,,35334
CNG_Data2k_variance/files/Q00897.01-0000883949.PDF,nr,responsive,"estimated_entities,bde_person_count,entity_bucket,llm_tokens,detail,elapsed_s,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_is_bde,s2_lane,s2_nr,llm_tokens_total",.pdf,3279595,ok,True,False,text,False,37,0,2,False,0,False,0-10,Name | Address | Phone | Money/Amount | Health | Demographic | Work-Related,True,Contact Information | Financial Account Information | Health-Related Information | Demographic Information | Work-Related Information,False,,ambiguous,True,yes,10412,standard,,False,False,0,0,0,0,0,0,60.822,False,False,True,,True,likely_no,no,10498,False,likely_non_responsive,True,,20910,.pdf,3279595,ok,True,False,text,False,37,0,57,False,2,False,50-100,Name | Address | Phone | Money/Amount | Health | Demographic | Work-Related,True,Contact Information | Financial Account Information | Health-Related Information | Demographic Information | Work-Related Information,False,,ambiguous,True,yes,16486,standard,bde_llm_count,False,False,0,0,0,0,0,0,9.431,False,False,True,,True,likely_yes,yes,8837,True,bde,False,,25323
CNG_Data2k_variance/files/Q00897.01-0000884417.PNG,nr,responsive,"entities_found,value_signal,ambiguity,llm_consulted,llm_responsive,llm_tokens,suggested_lane,elapsed_s,nr_stage1,s2_ran,s2_skip_reason,s2_llm_consulted,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_lane,llm_tokens_total",.png,64172,ok,True,False,text,False,1,0,1,False,0,False,0-10,Money/Amount,False,Financial Account Information,False,,clear_non_responsive,False,,0,likely_non_responsive,,True,True,1,0,0,0,0,1,4.371,True,False,False,stage1_nr,False,,,0,False,,False,,0,.png,64172,ok,True,False,text,False,1,0,1,False,0,False,0-10,Name | Money/Amount,True,Financial Account Information,False,,ambiguous,True,yes,1933,standard,,True,True,1,0,0,0,0,1,6.749,False,False,True,,True,likely_yes,yes,2127,False,standard,False,,4060
CNG_Data2k_variance/files/Q00897.01-0000887334.PDF,nr,responsive,"estimated_entities,llm_tokens,elapsed_s,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_lane,s2_nr,llm_tokens_total",.pdf,59982,ok,True,False,text,False,1,0,3,False,0,False,0-10,Name | Address | Email | Phone | Money/Amount | Demographic,True,Contact Information | Financial Account Information | Demographic Information,False,,ambiguous,True,yes,4397,standard,,False,False,0,0,0,0,0,0,3.913,False,False,True,,True,likely_no,no,4478,False,likely_non_responsive,True,,8875,.pdf,59982,ok,True,False,text,False,1,0,4,False,0,False,0-10,Name | Address | Email | Phone | Money/Amount | Demographic,True,Contact Information | Financial Account Information | Demographic Information,False,,ambiguous,True,yes,2617,standard,,False,False,0,0,0,0,0,0,2.586,False,False,True,,True,likely_yes,yes,2833,False,standard,False,,5450
CNG_Data2k_variance/files/Q00897.01-0000888126.PDF,nr,responsive,"entities_found,value_signal,ambiguity,llm_consulted,llm_responsive,llm_tokens,suggested_lane,elapsed_s,nr_stage1,s2_ran,s2_skip_reason,s2_llm_consulted,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_lane,llm_tokens_total",.pdf,15015,ok,True,False,text,False,1,0,1,False,0,False,0-10,Money/Amount,False,Financial Account Information,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.097,True,False,False,stage1_nr,False,,,0,False,,False,,0,.pdf,15015,ok,True,False,text,False,1,0,1,False,0,False,0-10,Name | Money/Amount,True,Financial Account Information,False,,ambiguous,True,yes,2642,standard,,False,False,0,0,0,0,0,0,2.414,False,False,True,,True,likely_yes,yes,2818,False,standard,False,,5460
CNG_Data2k_variance/files/Q00897.01-0000888517.PDF,responsive,undetermined,"status,searchable,text_extractable,page_or_sheet_count,estimated_entities,bde_person_count,entity_bucket,entities_found,value_signal,pi_categories,ambiguity,llm_tokens,suggested_lane,detail,elapsed_s,s2_ran,s2_skip_reason,s2_llm_consulted,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_is_bde,s2_lane,llm_tokens_total",.pdf,3075319,ok,True,False,text,False,309,0,230,False,3,False,100+,Address | Phone | SSN | Money/Amount | Work-Related,True,Contact Information | Government-Issued Identification | Financial Account Information | Work-Related Information,False,,clear_responsive,False,,14489,standard,bde_llm_count,False,False,0,0,0,0,0,0,96.249,False,False,True,,True,clear_yes,yes,15427,True,bde,False,,29916,.pdf,3075319,timeout,False,False,,False,0,0,0,False,0,False,,,False,,False,,,False,,0,review_error,watchdog_killed,False,False,0,0,0,0,0,0,0.0,False,False,False,timeout,False,,,0,False,,False,,0
CNG_Data2k_variance/files/Q00897.01-0000889647.PDF,responsive,nr,"estimated_entities,entities_found,value_signal,ambiguity,llm_consulted,llm_responsive,llm_tokens,suggested_lane,elapsed_s,nr_stage1,s2_ran,s2_skip_reason,s2_llm_consulted,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_lane,llm_tokens_total",.pdf,12298,ok,True,False,text,False,1,0,3,False,0,False,0-10,Name | Money/Amount,True,Financial Account Information,False,,ambiguous,True,yes,4202,standard,,False,False,0,0,0,0,0,0,2.928,False,False,True,,True,likely_yes,yes,4252,False,standard,False,,8454,.pdf,12298,ok,True,False,text,False,1,0,1,False,0,False,0-10,Money/Amount,False,Financial Account Information,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.574,True,False,False,stage1_nr,False,,,0,False,,False,,0
CNG_Data2k_variance/files/Q00897.01-0000890817.PDF,nr,responsive,"estimated_entities,entities_found,value_signal,ambiguity,llm_consulted,llm_responsive,llm_tokens,suggested_lane,elapsed_s,nr_stage1,s2_ran,s2_skip_reason,s2_llm_consulted,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_lane,llm_tokens_total",.pdf,11716,ok,True,False,text,False,2,0,1,False,0,False,0-10,Money/Amount,False,Financial Account Information,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.129,True,False,False,stage1_nr,False,,,0,False,,False,,0,.pdf,11716,ok,True,False,text,False,2,0,2,False,0,False,0-10,Name | Money/Amount,True,Financial Account Information,False,,ambiguous,True,yes,2744,standard,,False,False,0,0,0,0,0,0,3.929,False,False,True,,True,clear_yes,yes,2934,False,standard,False,,5678
CNG_Data2k_variance/files/Q00897.01-0000890821.PDF,nr,responsive,"estimated_entities,bde_person_count,bde_confirmed,entity_bucket,entities_found,is_bde,ambiguity,llm_consulted,llm_responsive,llm_tokens,suggested_lane,detail,elapsed_s,nr_stage1,bde_stage1,s2_ran,s2_skip_reason,s2_llm_consulted,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_is_bde,s2_lane,llm_tokens_total",.pdf,25170,ok,True,False,text,False,4,0,0,False,0,False,0-10,,False,,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.272,True,False,False,stage1_nr,False,,,0,False,,False,,0,.pdf,25170,ok,True,False,text,False,4,0,40,False,40,True,20-50,Name,False,,True,,ambiguous,True,yes,8704,bde,bde_llm_count_roster,False,False,0,0,0,0,0,0,11.258,False,True,True,,True,likely_yes,yes,4923,True,bde,False,,13627
CNG_Data2k_variance/files/Q00897.01-0000892814.PDF,nr,responsive,"estimated_entities,entities_found,ambiguity,llm_consulted,llm_responsive,llm_tokens,suggested_lane,elapsed_s,nr_stage1,s2_ran,s2_skip_reason,s2_llm_consulted,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_lane,llm_tokens_total",.pdf,36812,ok,True,False,text,False,4,0,0,False,0,False,0-10,,False,,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.695,True,False,False,stage1_nr,False,,,0,False,,False,,0,.pdf,36812,ok,True,False,text,False,4,0,4,False,0,False,0-10,Name,False,,False,,ambiguous,True,yes,5613,standard,,False,False,0,0,0,0,0,0,5.411,False,False,True,,True,clear_yes,yes,5822,False,standard,False,,11435
CNG_Data2k_variance/files/Q00897.01-0000895891.PDF,nr,responsive,"estimated_entities,entities_found,value_signal,ambiguity,llm_consulted,llm_responsive,llm_tokens,suggested_lane,elapsed_s,nr_stage1,s2_ran,s2_skip_reason,s2_llm_consulted,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_lane,llm_tokens_total",.pdf,15139,ok,True,False,text,False,2,0,1,False,0,False,0-10,Money/Amount,False,Financial Account Information,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.099,True,False,False,stage1_nr,False,,,0,False,,False,,0,.pdf,15139,ok,True,False,text,False,2,0,2,False,0,False,0-10,Name | Money/Amount,True,Financial Account Information,False,,ambiguous,True,yes,2676,standard,,False,False,0,0,0,0,0,0,4.459,False,False,True,,True,likely_yes,yes,2850,False,standard,False,,5526
CNG_Data2k_variance/files/Q00897.01-0000896091.PDF,nr,responsive,"estimated_entities,entities_found,value_signal,ambiguity,llm_consulted,llm_responsive,llm_tokens,suggested_lane,elapsed_s,nr_stage1,s2_ran,s2_skip_reason,s2_llm_consulted,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_lane,llm_tokens_total",.pdf,12810,ok,True,False,text,False,2,0,1,False,0,False,0-10,Money/Amount,False,Financial Account Information,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.152,True,False,False,stage1_nr,False,,,0,False,,False,,0,.pdf,12810,ok,True,False,text,False,2,0,3,False,0,False,0-10,Name | Money/Amount,True,Financial Account Information,False,,ambiguous,True,yes,2969,standard,,False,False,0,0,0,0,0,0,3.347,False,False,True,,True,clear_yes,yes,3161,False,standard,False,,6130
CNG_Data2k_variance/files/Q00897.01-0000896389.PDF,nr,responsive,"estimated_entities,entities_found,value_signal,ambiguity,llm_consulted,llm_responsive,llm_tokens,suggested_lane,elapsed_s,nr_stage1,s2_ran,s2_skip_reason,s2_llm_consulted,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_lane,llm_tokens_total",.pdf,13286,ok,True,False,text,False,2,0,1,False,0,False,0-10,Money/Amount,False,Financial Account Information,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.148,True,False,False,stage1_nr,False,,,0,False,,False,,0,.pdf,13286,ok,True,False,text,False,2,0,4,False,0,False,0-10,Name | Money/Amount,True,Financial Account Information,False,,ambiguous,True,yes,3051,standard,,False,False,0,0,0,0,0,0,4.216,False,False,True,,True,clear_yes,yes,3259,False,standard,False,,6310
CNG_Data2k_variance/files/Q00897.01-0000896407.PDF,nr,responsive,"estimated_entities,entities_found,value_signal,ambiguity,llm_consulted,llm_responsive,llm_tokens,suggested_lane,elapsed_s,nr_stage1,s2_ran,s2_skip_reason,s2_llm_consulted,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_lane,llm_tokens_total",.pdf,13285,ok,True,False,text,False,2,0,1,False,0,False,0-10,Money/Amount,False,Financial Account Information,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.167,True,False,False,stage1_nr,False,,,0,False,,False,,0,.pdf,13285,ok,True,False,text,False,2,0,4,False,0,False,0-10,Name | Money/Amount,True,Financial Account Information,False,,ambiguous,True,yes,3053,standard,,False,False,0,0,0,0,0,0,3.299,False,False,True,,True,clear_yes,yes,3240,False,standard,False,,6293
CNG_Data2k_variance/files/Q00897.01-0000896515.PDF,nr,responsive,"estimated_entities,entities_found,value_signal,ambiguity,llm_consulted,llm_responsive,llm_tokens,suggested_lane,elapsed_s,nr_stage1,s2_ran,s2_skip_reason,s2_llm_consulted,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_lane,llm_tokens_total",.pdf,13008,ok,True,False,text,False,2,0,1,False,0,False,0-10,Money/Amount,False,Financial Account Information,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.148,True,False,False,stage1_nr,False,,,0,False,,False,,0,.pdf,13008,ok,True,False,text,False,2,0,3,False,0,False,0-10,Name | Money/Amount,True,Financial Account Information,False,,ambiguous,True,yes,3006,standard,,False,False,0,0,0,0,0,0,3.18,False,False,True,,True,clear_yes,yes,3195,False,standard,False,,6201
CNG_Data2k_variance/files/Q00897.01-0000896659.PDF,nr,responsive,"estimated_entities,entities_found,value_signal,ambiguity,llm_consulted,llm_responsive,llm_tokens,suggested_lane,elapsed_s,nr_stage1,s2_ran,s2_skip_reason,s2_llm_consulted,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_lane,llm_tokens_total",.pdf,12907,ok,True,False,text,False,2,0,1,False,0,False,0-10,Money/Amount,False,Financial Account Information,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.232,True,False,False,stage1_nr,False,,,0,False,,False,,0,.pdf,12907,ok,True,False,text,False,2,0,4,False,0,False,0-10,Name | Money/Amount,True,Financial Account Information,False,,ambiguous,True,yes,2968,standard,,False,False,0,0,0,0,0,0,2.857,False,False,True,,True,clear_yes,yes,3188,False,standard,False,,6156
CNG_Data2k_variance/files/Q00897.01-0000896835.PDF,nr,responsive,"estimated_entities,entities_found,value_signal,ambiguity,llm_consulted,llm_responsive,llm_tokens,suggested_lane,elapsed_s,nr_stage1,s2_ran,s2_skip_reason,s2_llm_consulted,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_lane,llm_tokens_total",.pdf,13524,ok,True,False,text,False,2,0,1,False,0,False,0-10,Money/Amount,False,Financial Account Information,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.15,True,False,False,stage1_nr,False,,,0,False,,False,,0,.pdf,13524,ok,True,False,text,False,2,0,2,False,0,False,0-10,Name | Money/Amount,True,Financial Account Information,False,,ambiguous,True,yes,3045,standard,,False,False,0,0,0,0,0,0,3.563,False,False,True,,True,clear_yes,yes,3247,False,standard,False,,6292
CNG_Data2k_variance/files/Q00897.01-0000896881.PDF,nr,responsive,"estimated_entities,entities_found,value_signal,ambiguity,llm_consulted,llm_responsive,llm_tokens,suggested_lane,elapsed_s,nr_stage1,s2_ran,s2_skip_reason,s2_llm_consulted,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_lane,llm_tokens_total",.pdf,16331,ok,True,False,text,False,2,0,1,False,0,False,0-10,Money/Amount,False,Financial Account Information,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.106,True,False,False,stage1_nr,False,,,0,False,,False,,0,.pdf,16331,ok,True,False,text,False,2,0,2,False,0,False,0-10,Name | Money/Amount,True,Financial Account Information,False,,ambiguous,True,yes,2868,standard,,False,False,0,0,0,0,0,0,2.643,False,False,True,,True,clear_yes,yes,3065,False,standard,False,,5933
CNG_Data2k_variance/files/Q00897.01-0000896917.PDF,nr,responsive,"estimated_entities,entities_found,value_signal,ambiguity,llm_consulted,llm_responsive,llm_tokens,suggested_lane,elapsed_s,nr_stage1,s2_ran,s2_skip_reason,s2_llm_consulted,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_lane,llm_tokens_total",.pdf,17516,ok,True,False,text,False,3,0,1,False,0,False,0-10,Money/Amount,False,Financial Account Information,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.112,True,False,False,stage1_nr,False,,,0,False,,False,,0,.pdf,17516,ok,True,False,text,False,3,0,2,False,0,False,0-10,Name | Money/Amount,True,Financial Account Information,False,,ambiguous,True,yes,3018,standard,,False,False,0,0,0,0,0,0,3.039,False,False,True,,True,clear_yes,yes,3186,False,standard,False,,6204
CNG_Data2k_variance/files/Q00897.01-0000896933.PDF,nr,responsive,"entities_found,value_signal,ambiguity,llm_consulted,llm_responsive,llm_tokens,suggested_lane,elapsed_s,nr_stage1,s2_ran,s2_skip_reason,s2_llm_consulted,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_lane,llm_tokens_total",.pdf,16684,ok,True,False,text,False,2,0,1,False,0,False,0-10,Money/Amount,False,Financial Account Information,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.104,True,False,False,stage1_nr,False,,,0,False,,False,,0,.pdf,16684,ok,True,False,text,False,2,0,1,False,0,False,0-10,Name | Money/Amount,True,Financial Account Information,False,,ambiguous,True,yes,2939,standard,,False,False,0,0,0,0,0,0,9.203,False,False,True,,True,clear_yes,yes,3131,False,standard,False,,6070
CNG_Data2k_variance/files/Q00897.01-0000897166.PDF,nr,responsive,"estimated_entities,entities_found,value_signal,ambiguity,llm_consulted,llm_responsive,llm_tokens,suggested_lane,elapsed_s,nr_stage1,s2_ran,s2_skip_reason,s2_llm_consulted,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_lane,llm_tokens_total",.pdf,13784,ok,True,False,text,False,2,0,1,False,0,False,0-10,Money/Amount,False,Financial Account Information,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.186,True,False,False,stage1_nr,False,,,0,False,,False,,0,.pdf,13784,ok,True,False,text,False,2,0,2,False,0,False,0-10,Name | Money/Amount,True,Financial Account Information,False,,ambiguous,True,yes,3079,standard,,False,False,0,0,0,0,0,0,8.47,False,False,True,,True,clear_yes,yes,3255,False,standard,False,,6334
CNG_Data2k_variance/files/Q00897.01-0000897194.PDF,nr,responsive,"estimated_entities,entities_found,value_signal,ambiguity,llm_consulted,llm_responsive,llm_tokens,suggested_lane,elapsed_s,nr_stage1,s2_ran,s2_skip_reason,s2_llm_consulted,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_lane,llm_tokens_total",.pdf,13777,ok,True,False,text,False,2,0,1,False,0,False,0-10,Money/Amount,False,Financial Account Information,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.164,True,False,False,stage1_nr,False,,,0,False,,False,,0,.pdf,13777,ok,True,False,text,False,2,0,2,False,0,False,0-10,Name | Money/Amount,True,Financial Account Information,False,,ambiguous,True,yes,3071,standard,,False,False,0,0,0,0,0,0,12.574,False,False,True,,True,clear_yes,yes,3254,False,standard,False,,6325
CNG_Data2k_variance/files/Q00897.01-0000897290.PDF,nr,responsive,"entities_found,value_signal,ambiguity,llm_consulted,llm_responsive,llm_tokens,suggested_lane,elapsed_s,nr_stage1,s2_ran,s2_skip_reason,s2_llm_consulted,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_lane,llm_tokens_total",.pdf,16963,ok,True,False,text,False,2,0,1,False,0,False,0-10,Money/Amount,False,Financial Account Information,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.121,True,False,False,stage1_nr,False,,,0,False,,False,,0,.pdf,16963,ok,True,False,text,False,2,0,1,False,0,False,0-10,Name | Money/Amount,True,Financial Account Information,False,,ambiguous,True,yes,3001,standard,,False,False,0,0,0,0,0,0,9.198,False,False,True,,True,clear_yes,yes,3184,False,standard,False,,6185
